Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F1 Sample,Abundances Scaled F2 Sample,Found in Sample in S1 F1 Sample,Found in Sample in S2 F2 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A3B6MWN7,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.184,8,3,8,1,553,61.3,4.56,26.68,3,0,21.8,178.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LQQ1,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,25.334,14,4,8,2,553,61.3,4.55,26.7,4,2,37.6,162.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KFT2,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.099,8,2,3,2,428,45.9,8.03,10.13,2,0,33,167,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KKB6,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.192,7,2,5,2,539,59.9,4.68,17.17,2,0,64.1,135.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YXV3,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.281,5,2,2,2,460,50.7,4.92,4.79,2,0,21.8,178.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6B0H2,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,12.771,31,4,5,4,284,32.4,5.24,12.98,4,0,70.6,129.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TQR6,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,113.761,49,19,35,5,556,61.3,4.59,117.23,19,14,29.8,170.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6SIN1,UBX domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,102.206,40,16,30,2,556,61.3,4.56,101.96,16,0,60.9,139.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KJI2,UDP-glucose 4-epimerase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.455,5,1,1,1,368,40.4,6.86,3.02,1,0,139.7,60.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6A3S2,UDP-glucose 4-epimerase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.904,4,1,2,1,354,39,7.12,6.97,1,0,70.2,129.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6LTG4,UDP-glucose 6-dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,40.688,24,11,18,2,480,52.6,6.18,45.18,11,2,26.8,173.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HXF2,UDP-glucose 6-dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,75.155,35,13,28,6,480,52.9,6,86.32,13,7,102.8,97.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HW37,UDP-glucose 6-dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,31.056,20,8,14,1,480,52.8,6.29,36.24,8,0,79.4,120.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6MZI6,UDP-glucose 6-dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,47.465,24,11,19,2,480,52.6,6.18,51.53,11,0,42.8,157.2,High,High,1,
FALSE,High,IsMasterProtein,E6Y2R7,UFG2 OS=Triticum aestivum OX=4565 PE=2 SV=1,0,6.435,12,1,2,1,165,16.9,7.02,5.54,1,0,38.3,161.7,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6PTQ0,ULP_PROTEASE domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.016,1.296,2,1,1,1,1110,125.2,8.44,3.15,1,0,,,Not Found,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6AVG1,UMP-CMP kinase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.019,1.207,4,1,1,1,207,23.2,5.53,1.81,1,0,32.3,167.7,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A1D5V0T8,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1202 PE=3 SV=1,0,38.24,19,6,15,3,507,57.1,8.28,40.25,6,5,112,88,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UWX6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1297 PE=4 SV=1,0,19.975,9,5,8,5,933,107.2,6.25,24.92,5,0,24,176,High,High,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,W5C3F8,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS130 PE=4 SV=1,0.001,2.478,2,1,1,1,402,45.7,5.36,2.68,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5C6Q1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1330 PE=4 SV=1,0,8.97,21,3,7,3,104,12,7.14,11.84,3,0,39.7,160.3,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UUP9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1333 PE=3 SV=1,0,31.837,79,8,24,8,100,10.9,8.4,58.75,8,0,99.7,100.3,High,High,1,
FALSE,High,IsMasterProtein,A0A2X0TJ32,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1419 PE=4 SV=1,0,19.057,6,5,6,5,1006,112.9,6.46,18.03,5,0,66.9,133.1,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5BNF8,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1446 PE=4 SV=1,0,10.559,8,1,4,1,262,28.2,5.39,18.54,1,0,68.5,131.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A2X0S376,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1640 PE=4 SV=1,0,69.363,36,15,54,2,431,48.5,8.97,135.66,15,0,70.2,129.8,High,High,1,
FALSE,High,IsMasterProtein,W5C732,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1654 PE=4 SV=1,0,14.572,45,3,6,3,100,9.8,9.63,17.8,3,0,112.3,87.7,High,High,1,
FALSE,High,IsMasterProtein,A0A2X0S4A3,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2046 PE=4 SV=1,0,12.912,11,3,5,3,557,59.3,10.14,17.35,3,0,136.2,63.8,High,High,1,
FALSE,High,IsMasterProtein,A0A1D6DET1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2138 PE=4 SV=1,0,6.254,13,2,2,2,178,18.6,8.65,5.92,2,0,,200,High,High,1,
FALSE,High,IsMasterProtein,A0A2X0SGZ9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2259 PE=4 SV=1,0,22.568,20,5,8,5,383,41.3,5.06,24.81,5,0,41.4,158.6,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5C2F4,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2536 PE=4 SV=1,0,19.913,10,5,7,5,754,82.4,5.66,19.97,5,0,42.1,157.9,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A1D5UL14,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2805 PE=4 SV=1,0,11.561,9,2,3,1,425,46.9,5.72,12,2,1,70.3,129.7,High,High,1,
FALSE,High,IsMasterProtein,A0A2X0S675,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2816 PE=4 SV=1,0,72.933,37,10,30,1,371,39.2,6.87,94.3,10,0,108.1,91.9,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UU14,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2891 PE=4 SV=1,0,50.324,32,6,11,1,317,33.7,4.96,32.43,6,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5AP46,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2926 PE=1 SV=1,0,34.095,58,6,19,6,113,11.6,4.41,53.77,6,0,30.9,169.1,High,High,1,
FALSE,High,IsMasterProtein,A0A0C4BIW4,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2947 PE=3 SV=1,0,9.904,18,3,4,3,151,16.3,10.56,10.62,3,0,40.9,159.1,High,High,1,
FALSE,Medium,IsMasterProtein,A0A1D5UTS6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3212 PE=4 SV=1,0.024,1.048,7,1,1,1,207,22.1,9.57,2.25,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5US77,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3293 PE=4 SV=1,0,93.844,56,13,38,2,311,33.1,6.55,135.48,13,12,57.4,142.6,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UJR2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3417 PE=4 SV=1,0,51.556,29,14,20,2,665,73.2,5.15,48.75,14,11,45.6,154.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A1D5US46,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3459 PE=3 SV=1,0,3.909,11,1,1,1,209,24.1,9.44,3.16,1,0,,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A2X0S8E9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3661 PE=3 SV=1,0.016,1.297,1,1,1,1,1625,184,6.54,2.99,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UV66,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS410 PE=3 SV=1,0,39.582,20,10,21,1,578,61.3,5.2,54.49,10,5,81.8,118.2,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UJW2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS4271 PE=4 SV=1,0,7.568,8,2,4,2,392,43.4,7.15,12.14,2,0,26.5,173.5,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UK41,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS4557 PE=4 SV=1,0.001,2.622,7,2,2,2,556,61.4,5.73,5.07,2,0,49.3,150.7,High,High,1,
FALSE,High,IsMasterProtein,W5BRT4,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS4572 PE=4 SV=1,0,36.691,52,6,18,1,146,16.3,6.05,55.88,6,7,84.7,115.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,W5BZM2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS4900 PE=4 SV=1,0,10.229,32,3,6,3,110,12.4,8.41,14.15,3,0,43.6,156.4,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5US94,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5496 PE=3 SV=1,0,3.538,4,1,2,1,350,38.7,6.54,6.83,1,0,105,95,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UN35,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5499 PE=4 SV=1,0,7.812,3,1,2,1,601,64.8,7.99,7.43,1,0,101,99,High,High,1,
FALSE,Medium,IsMasterProtein,A0A1D5UNQ0,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5591 PE=3 SV=1,0.011,1.521,3,1,1,1,1044,118.8,6.49,3.03,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UJ66,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5684 PE=4 SV=1,0,27.182,20,7,12,5,497,54,4.78,35.85,7,0,74.4,125.6,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A1D5UJ68,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5685 PE=4 SV=1,0.008,1.673,2,1,1,1,459,50.6,6.92,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UPX2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5764 PE=3 SV=1,0,77.502,48,11,49,1,211,24,5.88,137.28,11,3,80.1,119.9,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A1D5URR6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5774 PE=4 SV=1,0.001,2.581,3,1,1,1,631,69.2,5.31,3.16,1,0,37.5,162.5,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A1D5V186,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS844 PE=4 SV=1,0,12.88,27,5,8,5,299,32.5,7.42,18.29,5,0,39.8,160.2,High,High,1,
FALSE,High,IsMasterProtein,A0A096UNC5,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS872 PE=3 SV=1,0,5.511,6,1,1,1,376,41.2,7.55,3.89,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UZ50,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS956 PE=4 SV=1,0,23.285,23,3,9,2,250,25.9,6.1,32.47,3,1,64.8,135.2,High,High,1,
FALSE,High,IsMasterProtein,D8L9S7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=pg4 PE=4 SV=1,0.001,2.799,6,1,1,1,226,25.7,4.93,2.53,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A077RVB3,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF003200130CFD_c1 PE=4 SV=1,0,68.073,49,17,44,6,356,40.5,6.43,97.78,17,0,75.6,124.4,High,High,1,
FALSE,High,IsMasterProtein,A0A077RZ60,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF003800030CFD_c1 PE=4 SV=1,0,4.7,2,1,6,1,704,79.9,5.16,19.4,1,0,21,179,High,High,1,
FALSE,High,IsMasterProtein,W5D5G7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF007800010CFD_c1 PE=4 SV=1,0,3.35,8,2,3,2,319,35,8.78,2.28,2,0,84.3,115.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077S1E1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF009500010CFD_c1 PE=4 SV=1,0,17.039,15,4,6,1,259,28.8,5.85,16.21,4,0,26.3,173.7,High,High,1,
FALSE,High,IsMasterProtein,A0A077RV26,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF010400110CFD_c1 PE=4 SV=1,0,45.166,30,10,13,2,482,51.3,5.59,29.04,10,1,49.8,150.2,High,Not Found,1,
FALSE,High,IsMasterProtein,W5D322,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF013300030CFD_c1 PE=4 SV=1,0,19.374,13,4,7,4,557,60.6,5.6,22.68,4,0,66.5,133.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077S7L9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF018900040CFD_c1 PE=4 SV=1,0,15.197,13,4,9,2,511,56.2,5.05,24.72,4,2,105.5,94.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5CXB0,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF023000010CFD_c1 PE=3 SV=1,0,237.915,50,34,130,1,684,73.3,5.87,414.26,34,0,35.2,164.8,High,High,1,
FALSE,High,IsMasterProtein,A0A077S237,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF026500160CFD_c1 PE=4 SV=1,0,10.276,21,3,4,3,216,22.8,4.7,9.35,3,0,40,160,High,High,1,
FALSE,High,IsMasterProtein,W5CXF2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF029700060CFD_c1 PE=4 SV=1,0,7.789,20,2,5,2,76,8.7,3.85,11.13,2,0,138.3,61.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A077RUY1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF030100060CFD_c1 PE=4 SV=1,0.014,1.393,7,1,1,1,187,20.1,4.6,2.18,1,0,85.9,114.1,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A077S4J2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF039300100CFD_c1 PE=3 SV=1,0.001,2.951,4,1,1,1,302,32,9.6,2.38,1,0,82.6,117.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,W5D791,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF042100190CFD_c1 PE=3 SV=1,0,233.672,35,36,107,3,1172,127.5,6.16,320.07,36,0,116.8,83.2,High,High,1,
FALSE,High,IsMasterProtein,A0A077RP15,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF045200020CFD_c1 PE=3 SV=1,0,99.895,22,16,37,3,1076,119.4,6.15,113.47,16,15,64.5,135.5,High,High,1,
FALSE,High,IsMasterProtein,A0A077S347,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF048500040CFD_c1 PE=4 SV=1,0,284.398,96,27,215,1,248,27.7,7.69,654.11,27,1,150.5,49.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RXP2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF056900010CFD_c1 PE=4 SV=1,0,18.441,29,4,16,1,134,15.1,9.41,36.05,4,0,40.2,159.8,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5D637,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF058900010CFD_c1 PE=4 SV=1,0,86.025,95,10,65,6,82,8.4,5.14,239.2,10,4,106.3,93.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RVD7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF062500090CFD_c1 PE=4 SV=1,0,17.892,39,4,8,4,145,15.4,8.73,23.56,4,0,114,86,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5D4D9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF063600070CFD_c1 PE=3 SV=1,0,23.768,35,5,14,2,213,23.4,6.04,41.31,5,3,71.9,128.1,High,High,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,A0A077RZP0,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF073300160CFD_c1 PE=4 SV=1,0,15.809,26,4,8,1,261,27.9,5.38,22.07,4,0,,,Not Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5D5Z6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF082500040CFD_c1 PE=3 SV=1,0,63.875,35,8,28,5,217,22.3,7.43,85.32,8,3,96.8,103.2,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RY90,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF087900030CFD_c1 PE=4 SV=1,0,31.083,16,3,7,3,338,36.1,6.43,19.99,3,0,162.4,37.6,High,High,1,
FALSE,High,IsMasterProtein,A0A077RQJ1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF090300130CFD_c1 PE=4 SV=1,0,7.289,12,2,6,2,217,24.4,8.6,16.76,2,0,116.8,83.2,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RQB4,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF091200140CFD_c1 PE=4 SV=1,0,13.737,3,3,7,1,1347,144.1,9.64,22.02,3,2,48.5,151.5,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RYW2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF092100120CFD_c1 PE=3 SV=1,0,26.796,17,5,8,5,503,55.4,6.39,20.75,5,0,43.7,156.3,High,High,1,
FALSE,High,IsMasterProtein,A0A077RX76,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF096800100CFD_c1 PE=4 SV=1,0,7.018,5,2,3,2,419,46.4,6.05,6.67,2,0,62.9,137.1,High,High,1,
FALSE,High,IsMasterProtein,A0A077RTP0,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF109900030CFD_c1 PE=4 SV=1,0,5.552,12,2,3,2,166,18.8,6.7,4.32,2,0,18.8,181.2,High,High,1,
FALSE,High,IsMasterProtein,W5D1K7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF110600030CFD_c1 PE=4 SV=1,0,16.439,16,4,6,4,318,34.1,5,20.17,4,0,55.4,144.6,High,High,1,
FALSE,High,IsMasterProtein,A0A077RW06,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF112700030CFD_c1 PE=4 SV=1,0,13.517,18,4,5,2,250,25.9,7.49,12.45,4,0,12.7,187.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A077RT44,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF115000150CFD_c1 PE=4 SV=1,0,4.731,30,1,1,1,82,8.3,8.87,2.91,1,0,,200,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A077S4P9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF117500070CFD_c1 PE=4 SV=1,0,7.968,4,2,3,2,722,78.7,6.98,7.82,2,0,136.5,63.5,High,High,1,
FALSE,High,IsMasterProtein,A0A077RZG3,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF128700050CFD_c1 PE=4 SV=1,0,28.81,15,3,10,3,342,34.5,8.34,32.21,3,0,94.5,105.5,High,High,1,
FALSE,High,IsMasterProtein,W5D237,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF151900060CFD_c1 PE=3 SV=1,0,33.896,36,6,12,6,215,24,5.62,33.01,6,0,37.1,162.9,High,High,1,Met-loss [N-Term]; Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5D4W6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF153000010CFD_c1 PE=4 SV=1,0,30.668,16,6,10,1,494,54.2,6.07,31.64,6,0,61.3,138.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RU67,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF168400010CFD_c1 PE=3 SV=1,0,38.56,33,5,25,1,182,19.4,7.66,48.83,5,0,58.2,141.8,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A077RU64,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF168400060CFD_c1 PE=3 SV=1,0,19.38,10,2,6,2,397,42.9,6.42,17.72,2,0,102.4,97.6,High,High,1,
FALSE,Medium,IsMasterProtein,A0A077RFQ1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF273400020CFD_c1 PE=4 SV=1,0.018,1.249,15,1,1,1,71,7.8,6.68,2.26,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SG39,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,87.789,38,16,44,16,514,56.5,5.73,120.4,16,0,78.7,121.3,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Y129,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.004,1.952,1,1,1,1,524,57.6,6.7,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NT22,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,47.034,36,8,16,1,328,36.1,6.35,58.35,8,0,54.8,145.2,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6RAX7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.006,1.789,0,1,1,1,2115,238.3,5.94,0,1,0,36.7,163.3,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6A207,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.001,2.645,6,1,1,1,336,34.6,8.63,2.23,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6NLG8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,30.085,24,6,10,6,373,39.6,9.45,31.44,6,0,71.7,128.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6JQB4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,20.461,15,4,9,4,392,40.9,8.72,24.91,4,0,160.4,39.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GLD3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,52.753,22,14,22,4,726,78.4,8.97,58.19,14,0,50.1,149.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KT48,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.977,16,3,5,3,223,25.4,6.73,13.93,3,0,52.9,147.1,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A3B6JH94,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.013,1.406,3,1,1,1,494,53.2,7.61,2.23,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JGH7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,224.706,60,14,112,11,430,41.2,9.06,415.76,14,0,86.2,113.8,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6REW9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.774,13,4,5,4,457,48.1,7.25,12.08,4,0,33,167,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MXE4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,12.485,5,2,5,2,613,66.4,8.72,15.9,2,0,29,171,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6A1A1,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,11.371,12,3,5,3,312,33.5,5.26,14.18,3,0,23.5,176.5,High,High,1,
