Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F3 Sample,Abundances Scaled F4 Sample,Found in Sample in S3 F3 Sample,Found in Sample in S4 F4 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A3B6JJX4,SHSP domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.879,8,1,1,1,157,17.5,5.69,2.56,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QJ23,SHSP domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.629,7,1,2,1,179,19.1,7.36,4.17,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6H2V7,Signal recognition particle subunit SRP72 OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.635,3,1,1,1,663,73.1,8.97,1.7,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q41518,Single-stranded nucleic acid binding protein OS=Triticum aestivum OX=4565 GN=whGRP-1 PE=2 SV=1,0,9.556,36,4,5,1,167,16.2,5.25,8.93,4,0,28.9,171.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6JGM3,SOR_SNZ domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.955,13,3,4,3,314,33.2,6.8,8.02,3,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6AQ47,Stress-response A/B barrel domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.937,14,1,2,1,115,12.4,5.67,5.89,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KQV6,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Triticum aestivum OX=4565 PE=3 SV=1",0,4.798,5,2,2,2,621,68.3,6.57,4.44,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C3D5,"Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial OS=Triticum aestivum OX=4565 PE=3 SV=1",0,9.886,16,4,5,4,330,34.3,8.16,13.36,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QFG6,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Triticum aestivum OX=4565 PE=3 SV=1",0,15.491,15,4,6,4,396,42.2,6.93,15.3,4,0,174.8,25.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6PJL2,Succinate-semialdehyde dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,15.998,18,5,8,5,526,55.7,7.66,18.78,5,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SER7,Sucrose synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,9.84,5,3,4,3,826,94.7,6.51,9.03,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q9AXK6,Sucrose-6F-phosphate phosphohydrolase SPP1 OS=Triticum aestivum OX=4565 PE=2 SV=1,0,4.613,4,1,1,1,422,47.2,6.37,3.26,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5A520,SUI1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.368,23,1,1,1,115,12.6,8.43,2.32,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KCM5,Sulfurtransferase OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.734,4,1,1,1,332,35.8,5.92,1.87,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MJS6,Sulfurtransferase OS=Triticum aestivum OX=4565 PE=4 SV=1,0,9.086,11,3,5,3,424,45.1,7.58,10.9,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C5R3,SUMO-activating enzyme subunit OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.139,2,1,1,1,631,69.8,5.34,2,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6AUN9,SUMO-activating enzyme subunit OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.828,4,2,2,2,629,69.6,5.34,4.77,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,H9NAV6,Superoxide dismutase [Cu-Zn] OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1074 PE=2 SV=1,0,13.697,23,4,6,4,152,15.1,6.18,16.59,4,0,200,,High,Not Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,A0A3B6RFK1,Superoxide dismutase [Cu-Zn] OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.157,12,1,1,1,201,20.3,5.45,1.91,1,0,43.8,156.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,Q96185,Superoxide dismutase OS=Triticum aestivum OX=4565 GN=SOD3.1 PE=2 SV=1,0,5.768,13,2,2,2,231,25.3,8.27,5.5,2,0,168.6,31.4,High,Peak Found,1,
FALSE,High,IsMasterProtein,CONTAMINANT_P04264,"SWISS-PROT:P04264 Tax_Id=9606 Gene_Symbol=KRT1 Keratin, type II cytoskeletal 1",0,2.391,3,1,1,1,644,66,8.12,1.79,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,CONTAMINANT_P10096,SWISS-PROT:P10096 (Bos taurus) Glyceraldehyde-3-phosphate dehydrogenase,0,3.413,7,2,2,1,333,35.8,8.35,1.7,2,1,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,CONTAMINANT_P13645,"SWISS-PROT:P13645 Tax_Id=9606 Gene_Symbol=KRT10 Keratin, type I cytoskeletal 10",0,2.765,3,1,1,1,593,59.5,5.21,1.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q9FXQ9,TaWIN1 OS=Triticum aestivum OX=4565 GN=TaWIN1 PE=2 SV=1,0,15.551,29,5,10,5,266,29.4,4.83,32.55,5,0,194.3,5.7,High,Peak Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,A0A1D6CXJ5,T-complex protein 1 subunit delta OS=Triticum aestivum OX=4565 PE=3 SV=1,0,16.371,10,5,6,5,534,57.4,6.99,15.33,5,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6PKI6,T-complex protein 1 subunit eta OS=Triticum aestivum OX=4565 PE=3 SV=1,0,12.702,10,4,4,4,557,60,6.64,7.08,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TGL3,T-complex protein 1 subunit gamma OS=Triticum aestivum OX=4565 PE=3 SV=1,0,15.515,10,5,8,5,565,61.7,6,19.61,5,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6INC2,TCTP domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.226,8,1,1,1,168,18.8,4.74,3.13,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HRA4,TENA_THI-4 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.829,7,1,1,1,221,24.8,4.86,1.63,1,0,,,High,Not Found,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,Q8S4P7,Thaumatin-like protein OS=Triticum aestivum OX=4565 PE=2 SV=1,0,16.245,38,6,9,3,225,23.6,7.61,19.3,6,0,151.7,48.3,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6H4N7,Thioredox_DsbH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.27,9,4,4,4,812,90.2,6.16,5.75,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A0C4BJ55,Thioredoxin domain-containing protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2968 PE=4 SV=1,0,4.953,15,2,2,2,258,27.9,6.79,5.68,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6B298,Thioredoxin domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.865,9,1,1,1,184,19.5,9,2.26,1,0,90.3,109.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,O64394,Thioredoxin H-type OS=Triticum aestivum OX=4565 PE=2 SV=3,0,3.825,9,1,2,1,127,13.5,5.22,4.84,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6DBD5,Thioredoxin OS=Triticum aestivum OX=4565 PE=3 SV=1,0,6.242,18,2,4,2,136,15,5.55,10.17,2,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6LRE0,Thioredoxin-like_fold domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.622,5,1,2,1,292,31.1,9.22,4.1,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HQ66,Tho1_MOS11_C domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.497,8,1,2,1,172,17.9,9.33,4.21,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C0P6,THUMP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.566,4,1,1,1,431,47.5,5.4,1.81,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6N2E2,TOG domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.578,4,1,1,1,381,40.8,5.21,1.87,1,0,135.5,64.5,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6QA61,TPR_REGION domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.045,10,3,4,3,428,45.1,4.96,9.26,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Z274,Transcription elongation factor spt6 OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.049,4,1,1,1,1569,175.6,5.72,0,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6BZB5,TRANSKETOLASE_1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.495,7,4,7,3,704,75.9,6.47,10.92,4,1,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6TID0,TRANSKETOLASE_1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.547,6,3,4,2,745,80,6.29,7.71,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q0WXG7,Triticain beta OS=Triticum aestivum OX=4565 PE=2 SV=1,0.006,1.517,3,1,1,1,472,50.6,5.66,1.64,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PLS2,tRNA_edit domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.8,7,1,1,1,233,26,5.17,1.94,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6IS18,tRNA-binding domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.966,4,2,3,2,797,89.3,6.68,7.88,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6EKM1,tRNA-binding domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.699,8,3,4,3,412,44.3,8.41,0,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6I589,tRNA-synt_1e domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.006,1.526,2,1,1,1,563,63.7,6.39,2.99,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6IVS6,tRNA-synt_1e domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.86,5,2,2,2,563,63.6,6.34,5.05,2,0,93.3,106.7,High,Peak Found,1,
FALSE,High,IsMasterProtein,W5F459,Tr-type G domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.108,3,1,1,1,464,50.6,8.63,2.15,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y7Z4,Tr-type G domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.003,1.814,1,1,1,1,1291,142.1,5.31,1.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6I318,Tr-type G domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,21.605,10,7,12,1,843,93.9,6.16,24.84,7,7,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6BZ20,Tr-type G domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,2.226,3,1,1,1,533,58.8,5.8,2.14,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LX08,Tr-type G domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.423,10,7,17,1,843,93.9,6.16,39.28,7,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,CONTAMINANT_P00761 SWISS-PROT:P00761,Trypsin - Sus scrofa (Pig).,0.003,1.722,3,1,1,1,231,24.4,7.18,1.62,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q9ZRB7,Tubulin alpha chain OS=Triticum aestivum OX=4565 GN=TUBA PE=2 SV=1,0,11.694,18,5,5,3,451,49.7,5.02,11.17,5,2,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A4K4Z0,Tubulin alpha chain OS=Triticum aestivum OX=4565 GN=TUBA-5D PE=2 SV=1,0.009,1.382,4,1,1,1,449,49.9,5.2,1.76,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6C602,Tubulin alpha chain OS=Triticum aestivum OX=4565 PE=3 SV=1,0,7.987,10,3,3,1,440,48.6,4.94,8.29,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PKU4,Tubulin beta chain OS=Triticum aestivum OX=4565 PE=3 SV=1,0,21.794,15,5,11,3,419,47.1,4.73,27.35,5,3,196.2,3.8,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6UBD1,Tubulin beta chain OS=Triticum aestivum OX=4565 PE=3 SV=1,0,12.683,12,4,7,2,448,50.2,4.83,16.25,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6NX97,Tubulin-specific chaperone A OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.967,18,1,1,1,102,11.4,4.93,3.64,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,Q2PCC3,Type 2 non specific lipid transfer protein OS=Triticum aestivum OX=4565 GN=ltp7.1b PE=4 SV=1,0,3.529,20,2,3,1,98,10.1,8.68,5.88,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W4ZQT9,U6 snRNA-associated Sm-like protein LSm3 OS=Triticum aestivum OX=4565 GN=LSM3 PE=3 SV=1,0.003,1.62,12,1,1,1,97,11.2,4.88,2.02,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y274,U6 snRNA-associated Sm-like protein LSm5 OS=Triticum aestivum OX=4565 GN=LSM5 PE=3 SV=1,0,2.168,19,1,1,1,88,9.6,4.56,2.49,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6BZN8,UBA_e1_C domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.854,1,1,1,1,1064,117.7,5.57,1.8,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6MPG9,UBA_e1_C domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,11.555,6,4,5,4,1051,116.7,5.34,10.76,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6QG10,Ubiquitin carboxyl-terminal hydrolase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.623,4,1,1,1,229,24.9,4.63,1.68,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GS60,Ubiquitin carboxyl-terminal hydrolase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.736,3,1,3,1,455,51,6.05,8.07,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5CAC3,UBIQUITIN_CONJUGAT_2 domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF050900020CFD_c1 PE=3 SV=1,0,7.103,12,1,3,1,153,17.2,7.34,6.26,1,0,43.9,156.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A077S1K0,UBIQUITIN_CONJUGAT_2 domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF112600010CFD_c1 PE=3 SV=1,0,2.953,8,1,1,1,169,19,5.34,3.18,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5G1U9,UBIQUITIN_CONJUGAT_2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.469,34,3,6,2,146,16.7,6.93,9.74,3,2,159.4,40.6,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KFS7,UBIQUITIN_CONJUGAT_2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.375,24,2,5,1,148,16.7,7.03,8.35,2,0,166.7,33.3,High,Peak Found,1,Met-loss [N-Term]
FALSE,High,IsMasterProtein,A0A080YTZ8,Ubiquitin-fold modifier 1 OS=Triticum aestivum OX=4565 GN=TRAES_3BF082600110CFD_c1 PE=3 SV=1,0,2.39,17,1,1,1,99,10.2,9.25,2.48,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6H3L5,Ubiquitin-fold modifier 1 OS=Triticum aestivum OX=4565 PE=3 SV=1,0.003,1.839,18,1,1,1,100,10.3,9.25,2.48,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Y0J3,Ubiquitin-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.137,18,3,6,3,169,19.3,9.92,9.27,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JFX9,UDP-glucose 6-dehydrogenase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.131,3,1,1,1,480,52.8,6.16,2.47,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,E6Y2R7,UFG2 OS=Triticum aestivum OX=4565 PE=2 SV=1,0,3.087,12,1,1,1,165,16.9,7.02,3.04,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6TGI4,ULP_PROTEASE domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.014,1.214,2,1,1,1,689,77.9,7.56,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UUP9,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1333 PE=3 SV=1,0,3.417,28,2,3,2,100,10.9,8.4,6.22,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D6DET1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2138 PE=4 SV=1,0,6.4,13,2,2,2,178,18.6,8.65,5.14,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A2X0S675,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2816 PE=4 SV=1,0,2.085,3,1,2,1,371,39.2,6.87,4.35,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5AP46,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2926 PE=1 SV=1,0,3.436,27,1,1,1,113,11.6,4.41,2.33,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5US94,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5496 PE=3 SV=1,0,2.185,4,1,1,1,350,38.7,6.54,1.68,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UJ66,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5684 PE=4 SV=1,0,11.302,13,4,4,4,497,54,4.78,10.11,4,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A1D5UZ50,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS956 PE=4 SV=1,0,8.747,19,2,3,1,250,25.9,6.1,9.44,2,0,44.1,155.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,W5D322,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF013300030CFD_c1 PE=4 SV=1,0,25.479,25,9,12,8,557,60.6,5.6,24.37,9,1,194.1,5.9,High,Peak Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5CXB0,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF023000010CFD_c1 PE=3 SV=1,0,35.856,20,10,16,5,684,73.3,5.87,40.17,10,5,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5CXF2,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF029700060CFD_c1 PE=4 SV=1,0.006,1.503,20,1,1,1,76,8.7,3.85,1.76,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RUY1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF030100060CFD_c1 PE=4 SV=1,0.006,1.529,7,1,2,1,187,20.1,4.6,1.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A077S5E8,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF044100070CFD_c1 PE=4 SV=1,0.006,1.46,17,1,1,1,161,17.6,5.07,2.35,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,W5D637,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF058900010CFD_c1 PE=4 SV=1,0,38.784,95,7,26,3,82,8.4,5.14,88.87,7,4,74.1,125.9,High,Peak Found,1,Met-loss [N-Term]; Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RVD7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF062500090CFD_c1 PE=4 SV=1,0,3.221,10,1,3,1,145,15.4,8.73,7.07,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RSW5,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF070600010CFD_c1 PE=4 SV=1,0.006,1.544,12,1,1,1,253,21.7,9.83,2.65,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5D5Z6,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF082500040CFD_c1 PE=3 SV=1,0,3.212,16,2,2,1,217,22.3,7.43,1.68,2,1,20.4,179.6,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A077RQJ1,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF090300130CFD_c1 PE=4 SV=1,0,1.914,5,1,1,1,217,24.4,8.6,0,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5D1K7,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF110600030CFD_c1 PE=4 SV=1,0,3.682,8,2,2,2,318,34.1,5,3.05,2,0,134.8,65.2,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A077RW06,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF112700030CFD_c1 PE=4 SV=1,0,2.058,6,1,2,1,250,25.9,7.49,3.89,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,W5D237,Uncharacterized protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF151900060CFD_c1 PE=3 SV=1,0.006,1.431,8,1,1,1,215,24,5.62,2.01,1,0,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6MR11,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,6.515,4,2,3,2,639,68,6.8,4.48,2,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6CEV4,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.479,7,2,2,2,463,50.5,5.12,3.75,2,0,200,,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6ITU8,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.495,8,3,4,3,500,54.4,6.13,6.11,3,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Y0Y3,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.908,3,2,2,2,1042,114.6,6.09,4.84,2,0,62.4,137.6,High,Peak Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6KC69,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.011,1.319,5,1,1,1,509,56.7,9.61,2.85,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6PJH5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.009,1.352,2,1,1,1,991,110.1,6.32,1.93,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HQX9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.125,3,1,1,1,613,65.8,6.06,2.82,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LYY0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,5.743,4,2,2,2,588,61.7,5.39,5.9,2,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6JDC9,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.012,1.257,3,1,1,1,463,51.4,5.76,2.29,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LKJ0,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,15.474,23,6,7,2,398,40.8,6.57,18.83,6,4,200,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5Z2L5,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.009,1.325,2,1,1,1,359,41,4.45,1.68,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6SFQ7,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,6.08,9,3,5,1,416,44.8,5.81,7.64,3,2,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6KGR6,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,2.939,3,1,1,1,440,47.2,5.33,0,1,0,200,,High,Not Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6A144,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.014,1.173,6,1,1,1,153,16.7,5.27,1.75,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6LMA2,Uncharacterized protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.072,15,2,3,2,225,23.9,5.1,9.98,2,0,160.5,39.5,High,Peak Found,1,
