"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F1 Sample"	"Abundances Scaled F2 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG503GW4B"	"ENOG503GW4B"	"0.000"	"8.964"	"14"	"2"	"3"	"2"	"650"	"68.6"	"4.78"	"6.88"	"2"	"0"	"48.9"	"151.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GERH"	"ENOG503GERH"	"0.000"	"8.954"	"4"	"3"	"5"	"3"	"2296"	"245.4"	"9.19"	"12.71"	"3"	"0"	"64.3"	"135.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GU43"	"ENOG503GU43"	"0.000"	"8.893"	"20"	"2"	"3"	"2"	"256"	"25.8"	"9.82"	"10.15"	"2"	"0"	"15.4"	"184.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAJI"	"ENOG503GAJI"	"0.000"	"8.886"	"10"	"2"	"2"	"2"	"626"	"69.4"	"5.96"	"5.72"	"2"	"0"	"21.4"	"178.6"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G8TH"	"ENOG503G8TH"	"0.000"	"8.856"	"6"	"2"	"2"	"2"	"1581"	"173.1"	"9.74"	"6.09"	"2"	"0"	"54.0"	"146.0"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDMU"	"ENOG503GDMU"	"0.000"	"8.851"	"11"	"2"	"2"	"2"	"611"	"69.0"	"5.06"	"6.50"	"2"	"0"	"47.2"	"152.8"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9Y7"	"ENOG503G9Y7"	"0.000"	"8.827"	"4"	"2"	"2"	"2"	"1573"	"178.0"	"4.92"	"5.95"	"2"	"0"	"26.0"	"174.0"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCPS"	"ENOG503GCPS"	"0.000"	"8.797"	"8"	"2"	"3"	"2"	"1066"	"116.9"	"5.77"	"8.51"	"2"	"0"	"120.8"	"79.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCMX"	"ENOG503GCMX"	"0.000"	"8.796"	"4"	"3"	"4"	"3"	"2205"	"237.9"	"5.67"	"11.46"	"3"	"0"	"55.3"	"144.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8EQ"	"ENOG503G8EQ"	"0.000"	"8.770"	"2"	"3"	"5"	"3"	"5574"	"626.8"	"4.73"	"11.38"	"3"	"0"	"44.9"	"155.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEW5"	"ENOG503GEW5"	"0.000"	"8.748"	"7"	"1"	"4"	"1"	"407"	"45.6"	"7.21"	"12.79"	"1"	"0"	"50.7"	"149.3"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GC2D"	"ENOG503GC2D"	"0.000"	"8.715"	"3"	"2"	"4"	"2"	"2721"	"295.4"	"7.20"	"10.67"	"2"	"0"	"34.2"	"165.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GV8Y"	"ENOG503GV8Y"	"0.000"	"8.688"	"3"	"3"	"4"	"3"	"3857"	"412.7"	"6.51"	"10.93"	"3"	"0"	"29.6"	"170.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI8D"	"ENOG503GI8D"	"0.000"	"8.668"	"10"	"3"	"7"	"3"	"1045"	"116.5"	"9.04"	"18.57"	"3"	"0"	"65.8"	"134.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8X2"	"ENOG503G8X2"	"0.000"	"8.663"	"2"	"2"	"3"	"2"	"3604"	"393.8"	"5.41"	"8.00"	"2"	"0"	"21.4"	"178.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G73B"	"ENOG503G73B"	"0.000"	"8.651"	"2"	"2"	"4"	"2"	"4859"	"546.0"	"7.58"	"12.06"	"2"	"0"	"49.7"	"150.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFW3"	"ENOG503GFW3"	"0.000"	"8.600"	"7"	"2"	"5"	"2"	"1113"	"125.0"	"6.24"	"10.79"	"2"	"0"	"86.3"	"113.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC5X"	"ENOG503GC5X"	"0.000"	"8.566"	"18"	"3"	"4"	"3"	"732"	"83.3"	"5.50"	"10.16"	"3"	"0"	"21.8"	"178.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBVU"	"ENOG503GBVU"	"0.000"	"8.555"	"3"	"3"	"4"	"3"	"2920"	"332.4"	"6.40"	"8.68"	"3"	"0"	"106.2"	"93.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDJR"	"ENOG503GDJR"	"0.000"	"8.553"	"9"	"2"	"4"	"2"	"903"	"100.8"	"5.86"	"12.76"	"2"	"0"	"133.9"	"66.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCSJ"	"ENOG503GCSJ"	"0.000"	"8.549"	"2"	"2"	"2"	"2"	"3776"	"407.8"	"9.16"	"6.94"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GICU"	"ENOG503GICU"	"0.000"	"8.504"	"6"	"1"	"3"	"1"	"1950"	"224.3"	"5.50"	"8.89"	"1"	"0"	"31.2"	"168.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDHN"	"ENOG503GDHN"	"0.000"	"8.499"	"6"	"3"	"3"	"3"	"1892"	"208.3"	"5.47"	"7.50"	"3"	"0"	"69.8"	"130.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G994"	"ENOG503G994"	"0.000"	"8.492"	"1"	"2"	"3"	"2"	"9313"	"987.8"	"5.64"	"9.09"	"2"	"0"	"16.2"	"183.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7TT"	"ENOG503G7TT"	"0.000"	"8.473"	"9"	"2"	"4"	"2"	"1227"	"136.4"	"8.57"	"12.16"	"2"	"0"	"31.1"	"168.9"	"High"	"High"	"1"	"Met-loss [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6ILJ6 A0A3B6ILJ6_WHEAT"	"0.000"	"8.453"	"11"	"3"	"5"	"1"	"321"	"35.9"	"7.24"	"11.59"	"3"	"0"	"70.2"	"129.8"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G783"	"ENOG503G783"	"0.000"	"8.441"	"5"	"2"	"2"	"2"	"2827"	"301.0"	"8.02"	"5.80"	"2"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7D6"	"ENOG503G7D6"	"0.000"	"8.417"	"11"	"3"	"5"	"3"	"801"	"84.6"	"11.39"	"12.48"	"3"	"0"	"34.8"	"165.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCF2"	"ENOG503GCF2"	"0.000"	"8.413"	"8"	"2"	"2"	"2"	"946"	"100.3"	"8.73"	"6.29"	"2"	"0"	"171.9"	"28.1"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8YP"	"ENOG503G8YP"	"0.000"	"8.411"	"1"	"2"	"2"	"2"	"10030"	"1112.5"	"6.47"	"7.48"	"2"	"0"	"29.9"	"170.1"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCS6"	"ENOG503GCS6"	"0.000"	"8.393"	"13"	"2"	"2"	"2"	"512"	"58.0"	"4.94"	"6.07"	"2"	"0"	"26.8"	"173.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDBV"	"ENOG503GDBV"	"0.000"	"8.364"	"5"	"2"	"3"	"2"	"1872"	"208.5"	"5.47"	"8.67"	"2"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDIW"	"ENOG503GDIW"	"0.000"	"8.330"	"14"	"1"	"3"	"1"	"480"	"54.9"	"6.67"	"7.07"	"1"	"0"	""	"200.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7KG"	"ENOG503G7KG"	"0.000"	"8.328"	"5"	"1"	"1"	"1"	"522"	"58.4"	"6.28"	"4.11"	"1"	"0"	"121.5"	"78.5"	"Peak Found"	"High"	"1"	"Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G9NH"	"ENOG503G9NH"	"0.000"	"8.324"	"4"	"3"	"4"	"2"	"3382"	"353.6"	"8.75"	"10.08"	"3"	"0"	"200.0"	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G76G"	"ENOG503G76G"	"0.000"	"8.283"	"1"	"1"	"1"	"1"	"6345"	"695.2"	"7.80"	"3.27"	"1"	"0"	""	""	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8ET"	"ENOG503G8ET"	"0.000"	"8.278"	"1"	"2"	"2"	"2"	"7501"	"848.7"	"5.29"	"5.55"	"2"	"0"	"17.7"	"182.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GY3W"	"ENOG503GY3W"	"0.000"	"8.238"	"2"	"3"	"3"	"3"	"3463"	"370.0"	"7.64"	"7.64"	"3"	"0"	"70.5"	"129.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE1B"	"ENOG503GE1B"	"0.000"	"8.224"	"4"	"2"	"2"	"2"	"3208"	"352.5"	"5.10"	"6.58"	"2"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBVB"	"ENOG503GBVB"	"0.000"	"8.181"	"10"	"2"	"3"	"2"	"501"	"55.0"	"8.56"	"8.18"	"2"	"0"	"42.6"	"157.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFPN"	"ENOG503GFPN"	"0.000"	"8.177"	"2"	"2"	"4"	"2"	"2249"	"252.7"	"6.14"	"11.19"	"2"	"0"	"59.6"	"140.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCSF"	"ENOG503GCSF"	"0.000"	"8.159"	"5"	"2"	"2"	"2"	"1053"	"116.1"	"5.31"	"7.12"	"2"	"0"	"37.4"	"162.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8B5"	"ENOG503G8B5"	"0.000"	"8.147"	"2"	"2"	"2"	"2"	"8252"	"903.1"	"7.27"	"6.36"	"2"	"0"	"20.5"	"179.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGD5"	"ENOG503GGD5"	"0.000"	"8.140"	"8"	"2"	"3"	"2"	"1417"	"156.5"	"8.70"	"8.91"	"2"	"0"	"60.5"	"139.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEFI"	"ENOG503GEFI"	"0.000"	"8.136"	"8"	"2"	"3"	"1"	"741"	"86.0"	"5.92"	"7.88"	"2"	"0"	"65.5"	"134.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7N0"	"ENOG503G7N0"	"0.000"	"8.136"	"12"	"4"	"5"	"4"	"1757"	"185.5"	"7.20"	"12.08"	"4"	"0"	"32.6"	"167.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK2Y"	"ENOG503GK2Y"	"0.000"	"8.121"	"5"	"2"	"10"	"2"	"477"	"51.7"	"8.87"	"19.04"	"2"	"0"	"74.6"	"125.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"CONTAMINANT_P04264"	"SWISS-PROT:P04264 Tax_Id=9606 Gene_Symbol=KRT1 Keratin, type II cytoskeletal 1"	"0.000"	"8.120"	"4"	"2"	"2"	"2"	"644"	"66.0"	"8.12"	"5.46"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB7W"	"ENOG503GB7W"	"0.000"	"8.111"	"2"	"1"	"2"	"1"	"11903"	"1336.3"	"6.92"	"8.31"	"1"	"0"	""	"200.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GACD"	"ENOG503GACD"	"0.000"	"8.110"	"6"	"2"	"3"	"2"	"861"	"92.4"	"8.53"	"10.13"	"2"	"0"	"32.5"	"167.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDVC"	"ENOG503GDVC"	"0.000"	"8.080"	"12"	"3"	"5"	"3"	"1171"	"127.5"	"7.01"	"14.12"	"3"	"0"	"52.2"	"147.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE76"	"ENOG503GE76"	"0.000"	"8.075"	"8"	"2"	"3"	"2"	"617"	"67.5"	"9.36"	"6.68"	"2"	"0"	"18.0"	"182.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFFV"	"ENOG503GFFV"	"0.000"	"8.065"	"1"	"2"	"3"	"2"	"6253"	"667.1"	"5.40"	"9.06"	"2"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJBB"	"ENOG503GJBB"	"0.000"	"8.028"	"11"	"1"	"3"	"1"	"297"	"34.7"	"10.20"	"7.28"	"1"	"0"	"118.0"	"82.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GERJ"	"ENOG503GERJ"	"0.000"	"8.022"	"2"	"1"	"3"	"1"	"1966"	"216.5"	"6.35"	"8.26"	"1"	"0"	"36.6"	"163.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB81"	"ENOG503GB81"	"0.000"	"7.948"	"6"	"3"	"3"	"3"	"2497"	"271.7"	"7.15"	"8.76"	"3"	"0"	"19.6"	"180.4"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9CM"	"ENOG503G9CM"	"0.000"	"7.940"	"2"	"1"	"2"	"1"	"3321"	"372.7"	"4.97"	"8.64"	"1"	"0"	"39.1"	"160.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7G7"	"ENOG503G7G7"	"0.000"	"7.929"	"4"	"2"	"3"	"2"	"2371"	"259.8"	"6.42"	"8.22"	"2"	"0"	"36.2"	"163.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGHT"	"ENOG503GGHT"	"0.000"	"7.879"	"3"	"2"	"5"	"2"	"3550"	"391.4"	"6.49"	"14.98"	"2"	"0"	"88.6"	"111.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEYY"	"ENOG503GEYY"	"0.000"	"7.875"	"8"	"2"	"3"	"2"	"1011"	"108.5"	"8.12"	"10.15"	"2"	"0"	"21.9"	"178.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK4A"	"ENOG503GK4A"	"0.000"	"7.867"	"12"	"1"	"2"	"1"	"310"	"33.3"	"10.98"	"7.74"	"1"	"0"	"80.2"	"119.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GISY"	"ENOG503GISY"	"0.000"	"7.864"	"19"	"2"	"2"	"2"	"413"	"45.1"	"5.85"	"5.02"	"2"	"0"	"148.3"	"51.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8AP"	"ENOG503G8AP"	"0.000"	"7.850"	"6"	"2"	"2"	"2"	"2237"	"237.0"	"9.74"	"7.13"	"2"	"0"	"200.0"	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFN7"	"ENOG503GFN7"	"0.000"	"7.837"	"4"	"2"	"2"	"2"	"2443"	"275.1"	"6.77"	"5.91"	"2"	"0"	"16.1"	"183.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF9J"	"ENOG503GF9J"	"0.000"	"7.816"	"5"	"1"	"2"	"1"	"1442"	"158.4"	"9.11"	"7.39"	"1"	"0"	"42.9"	"157.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7KA"	"ENOG503G7KA"	"0.000"	"7.814"	"3"	"3"	"4"	"3"	"2946"	"320.8"	"6.57"	"9.78"	"3"	"0"	"13.4"	"186.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI8C"	"ENOG503GI8C"	"0.000"	"7.812"	"9"	"2"	"2"	"2"	"545"	"58.2"	"9.74"	"5.85"	"2"	"0"	""	""	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHY6"	"ENOG503GHY6"	"0.000"	"7.811"	"5"	"2"	"4"	"2"	"564"	"65.6"	"7.34"	"10.08"	"2"	"0"	"97.0"	"103.0"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GFAX"	"ENOG503GFAX"	"0.000"	"7.798"	"3"	"3"	"4"	"1"	"2324"	"253.4"	"6.40"	"8.28"	"3"	"0"	"4.1"	"195.9"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDAP"	"ENOG503GDAP"	"0.000"	"7.778"	"3"	"2"	"2"	"2"	"3704"	"422.9"	"7.87"	"5.70"	"2"	"0"	"30.4"	"169.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCMZ"	"ENOG503GCMZ"	"0.000"	"7.752"	"0"	"3"	"3"	"3"	"23987"	"2752.9"	"7.34"	"7.32"	"3"	"0"	"42.6"	"157.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GKRX"	"ENOG503GKRX"	"0.000"	"7.742"	"18"	"1"	"5"	"1"	"260"	"28.8"	"9.48"	"16.21"	"1"	"0"	"20.7"	"179.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GZUU"	"ENOG503GZUU"	"0.000"	"7.734"	"6"	"2"	"4"	"2"	"1770"	"178.2"	"9.35"	"9.78"	"2"	"0"	"43.8"	"156.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7TH"	"ENOG503G7TH"	"0.000"	"7.731"	"1"	"2"	"3"	"2"	"5007"	"551.1"	"9.19"	"8.77"	"2"	"0"	"137.9"	"62.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GU9K"	"ENOG503GU9K"	"0.000"	"7.716"	"2"	"3"	"3"	"3"	"3444"	"382.6"	"7.66"	"5.83"	"3"	"0"	"46.0"	"154.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9Z5"	"ENOG503G9Z5"	"0.000"	"7.691"	"7"	"2"	"3"	"2"	"1366"	"136.2"	"6.92"	"8.44"	"2"	"0"	"86.1"	"113.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAQV"	"ENOG503GAQV"	"0.000"	"7.676"	"0"	"2"	"3"	"2"	"6909"	"756.8"	"6.46"	"8.51"	"2"	"0"	"22.5"	"177.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9BJ"	"ENOG503G9BJ"	"0.000"	"7.672"	"2"	"2"	"2"	"2"	"4012"	"428.8"	"6.96"	"6.80"	"2"	"0"	"25.1"	"174.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GISZ"	"ENOG503GISZ"	"0.000"	"7.670"	"29"	"3"	"7"	"3"	"122"	"13.4"	"6.62"	"12.74"	"3"	"0"	"99.1"	"100.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGHD"	"ENOG503GGHD"	"0.000"	"7.670"	"2"	"2"	"2"	"2"	"3501"	"391.8"	"9.16"	"5.50"	"2"	"0"	""	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK6V"	"ENOG503GK6V"	"0.000"	"7.656"	"21"	"3"	"7"	"3"	"318"	"36.8"	"8.88"	"11.84"	"3"	"0"	"63.7"	"136.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB8N"	"ENOG503GB8N"	"0.000"	"7.650"	"4"	"2"	"2"	"2"	"1607"	"172.0"	"6.65"	"5.36"	"2"	"0"	""	""	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDKA"	"ENOG503GDKA"	"0.000"	"7.623"	"6"	"2"	"3"	"2"	"1104"	"122.2"	"5.35"	"7.51"	"2"	"0"	"33.0"	"167.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GARF"	"ENOG503GARF"	"0.000"	"7.579"	"16"	"2"	"2"	"2"	"480"	"52.8"	"5.88"	"6.77"	"2"	"0"	"115.2"	"84.8"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GC3N"	"ENOG503GC3N"	"0.000"	"7.576"	"2"	"2"	"3"	"2"	"4989"	"521.1"	"9.76"	"9.77"	"2"	"0"	"28.3"	"171.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF02"	"ENOG503GF02"	"0.000"	"7.574"	"12"	"2"	"7"	"2"	"558"	"61.8"	"8.54"	"18.24"	"2"	"0"	"71.0"	"129.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDRY"	"ENOG503GDRY"	"0.000"	"7.520"	"0"	"1"	"2"	"1"	"5605"	"633.4"	"7.15"	"8.52"	"1"	"0"	"134.0"	"66.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD54"	"ENOG503GD54"	"0.000"	"7.518"	"6"	"2"	"4"	"2"	"1256"	"135.6"	"7.20"	"12.68"	"2"	"0"	"63.9"	"136.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGCF"	"ENOG503GGCF"	"0.000"	"7.517"	"6"	"2"	"2"	"2"	"1894"	"213.6"	"9.09"	"5.10"	"2"	"0"	"35.0"	"165.0"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDD2"	"ENOG503GDD2"	"0.000"	"7.516"	"1"	"2"	"3"	"2"	"6956"	"784.8"	"5.85"	"10.87"	"2"	"0"	"16.7"	"183.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI8I"	"ENOG503GI8I"	"0.000"	"7.514"	"18"	"3"	"3"	"3"	"130"	"14.4"	"5.57"	"4.56"	"3"	"0"	"38.6"	"161.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBSZ"	"ENOG503GBSZ"	"0.000"	"7.494"	"3"	"3"	"4"	"2"	"3571"	"400.9"	"8.66"	"9.41"	"3"	"1"	"14.3"	"185.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAB8"	"ENOG503GAB8"	"0.000"	"7.490"	"5"	"3"	"5"	"3"	"2584"	"284.0"	"9.22"	"14.37"	"3"	"0"	"65.7"	"134.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB71"	"ENOG503GB71"	"0.000"	"7.482"	"3"	"2"	"3"	"2"	"4155"	"454.1"	"7.27"	"7.82"	"2"	"0"	"135.8"	"64.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8CY"	"ENOG503G8CY"	"0.000"	"7.458"	"5"	"2"	"2"	"2"	"1431"	"152.8"	"9.31"	"5.57"	"2"	"0"	"6.8"	"193.2"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI2F"	"ENOG503GI2F"	"0.000"	"7.437"	"13"	"2"	"2"	"2"	"361"	"40.7"	"5.76"	"4.57"	"2"	"0"	"78.4"	"121.6"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI0M"	"ENOG503GI0M"	"0.000"	"7.431"	"20"	"1"	"2"	"1"	"379"	"41.1"	"7.97"	"8.41"	"1"	"0"	"125.1"	"74.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7ZA"	"ENOG503G7ZA"	"0.000"	"7.431"	"3"	"2"	"3"	"2"	"3751"	"424.3"	"7.21"	"8.76"	"2"	"0"	"18.0"	"182.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHGR"	"ENOG503GHGR"	"0.000"	"7.414"	"5"	"3"	"5"	"3"	"1209"	"132.0"	"5.14"	"11.85"	"3"	"0"	"121.9"	"78.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD04"	"ENOG503GD04"	"0.000"	"7.414"	"6"	"2"	"2"	"2"	"1107"	"119.2"	"7.18"	"8.16"	"2"	"0"	"62.1"	"137.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBP1"	"ENOG503GBP1"	"0.000"	"7.376"	"5"	"1"	"2"	"1"	"329"	"38.8"	"6.49"	"8.87"	"1"	"0"	"67.5"	"132.5"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GG38"	"ENOG503GG38"	"0.000"	"7.375"	"3"	"2"	"2"	"2"	"2591"	"285.2"	"4.82"	"5.70"	"2"	"0"	"63.2"	"136.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFGR"	"ENOG503GFGR"	"0.000"	"7.362"	"0"	"1"	"4"	"1"	"9664"	"1048.3"	"8.09"	"14.69"	"1"	"0"	"100.2"	"99.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8NX"	"ENOG503G8NX"	"0.000"	"7.358"	"14"	"1"	"2"	"1"	"610"	"61.7"	"6.05"	"8.94"	"1"	"0"	"47.6"	"152.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB72"	"ENOG503GB72"	"0.000"	"7.346"	"3"	"2"	"3"	"2"	"2968"	"331.0"	"6.51"	"8.91"	"2"	"0"	"13.8"	"186.2"	"High"	"High"	"1"	""
