"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F3 Sample"	"Abundances Scaled F4 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG503GGPV"	"ENOG503GGPV"	"0.000"	"9.806"	"4"	"3"	"5"	"3"	"2658"	"283.9"	"6.24"	"10.17"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G73C"	"ENOG503G73C"	"0.000"	"9.718"	"5"	"2"	"2"	"2"	"2039"	"212.9"	"9.06"	"7.43"	"2"	"0"	"151.9"	"48.1"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF9P"	"ENOG503GF9P"	"0.000"	"9.713"	"6"	"5"	"7"	"5"	"2884"	"311.0"	"6.38"	"11.58"	"5"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G920"	"ENOG503G920"	"0.000"	"9.677"	"1"	"4"	"5"	"4"	"7389"	"817.0"	"5.60"	"9.11"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAMZ"	"ENOG503GAMZ"	"0.000"	"9.642"	"5"	"4"	"5"	"4"	"2115"	"226.4"	"5.77"	"8.35"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDPQ"	"ENOG503GDPQ"	"0.000"	"9.625"	"6"	"3"	"4"	"3"	"1916"	"214.0"	"5.88"	"8.95"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBHF"	"ENOG503GBHF"	"0.000"	"9.604"	"7"	"3"	"6"	"3"	"1788"	"190.2"	"6.67"	"13.10"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBBR"	"ENOG503GBBR"	"0.000"	"9.594"	"9"	"3"	"5"	"3"	"724"	"79.3"	"9.29"	"11.55"	"3"	"0"	"35.2"	"164.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GPJQ"	"ENOG503GPJQ"	"0.000"	"9.583"	"10"	"4"	"4"	"4"	"845"	"89.3"	"4.12"	"9.58"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GDKB"	"ENOG503GDKB"	"0.000"	"9.535"	"3"	"4"	"4"	"4"	"5954"	"663.2"	"5.55"	"8.36"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC1C"	"ENOG503GC1C"	"0.000"	"9.531"	"7"	"3"	"6"	"3"	"3604"	"394.4"	"8.68"	"12.09"	"3"	"0"	"158.8"	"41.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8CB"	"ENOG503G8CB"	"0.000"	"9.445"	"10"	"3"	"4"	"2"	"2013"	"209.3"	"8.73"	"10.22"	"3"	"0"	"87.2"	"112.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8BF"	"ENOG503G8BF"	"0.000"	"9.385"	"15"	"3"	"4"	"3"	"996"	"103.6"	"8.56"	"10.50"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G83C"	"ENOG503G83C"	"0.000"	"9.355"	"11"	"4"	"6"	"4"	"1394"	"152.6"	"4.88"	"9.65"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFPA"	"ENOG503GFPA"	"0.000"	"9.334"	"6"	"3"	"3"	"3"	"2997"	"340.0"	"6.65"	"7.63"	"3"	"0"	"172.6"	"27.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJS2"	"ENOG503GJS2"	"0.000"	"9.278"	"8"	"3"	"5"	"3"	"966"	"97.0"	"9.38"	"9.13"	"3"	"0"	"180.4"	"19.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G86P"	"ENOG503G86P"	"0.000"	"9.250"	"4"	"3"	"3"	"3"	"2282"	"247.0"	"5.19"	"7.83"	"3"	"0"	"159.2"	"40.8"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC4M"	"ENOG503GC4M"	"0.000"	"9.224"	"2"	"2"	"3"	"2"	"2312"	"241.2"	"8.31"	"7.30"	"2"	"0"	"98.0"	"102.0"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAH8"	"ENOG503GAH8"	"0.000"	"9.200"	"2"	"3"	"6"	"3"	"12036"	"1354.8"	"6.80"	"13.52"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7Z6"	"ENOG503G7Z6"	"0.000"	"9.089"	"6"	"4"	"4"	"2"	"1354"	"150.0"	"5.27"	"10.05"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFJZ"	"ENOG503GFJZ"	"0.000"	"9.050"	"27"	"4"	"5"	"4"	"221"	"24.3"	"6.76"	"8.15"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE8A"	"ENOG503GE8A"	"0.000"	"9.048"	"5"	"2"	"3"	"2"	"697"	"73.2"	"4.51"	"8.67"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCH4"	"ENOG503GCH4"	"0.000"	"8.917"	"5"	"2"	"3"	"2"	"1852"	"202.3"	"6.13"	"10.18"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE6F"	"ENOG503GE6F"	"0.000"	"8.883"	"8"	"3"	"5"	"3"	"1441"	"153.2"	"7.61"	"12.38"	"3"	"0"	"91.6"	"108.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7JF"	"ENOG503G7JF"	"0.000"	"8.882"	"5"	"2"	"4"	"2"	"2666"	"285.4"	"6.44"	"9.80"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG8R"	"ENOG503GG8R"	"0.000"	"8.825"	"9"	"3"	"4"	"3"	"1440"	"156.7"	"3.99"	"9.75"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE5K"	"ENOG503GE5K"	"0.000"	"8.805"	"11"	"3"	"3"	"3"	"923"	"101.4"	"8.68"	"5.88"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGPF"	"ENOG503GGPF"	"0.000"	"8.753"	"15"	"4"	"5"	"4"	"643"	"72.1"	"7.36"	"8.71"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFYD"	"ENOG503GFYD"	"0.000"	"8.729"	"5"	"2"	"5"	"2"	"1711"	"183.2"	"9.14"	"11.12"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GBGN"	"ENOG503GBGN"	"0.000"	"8.727"	"3"	"4"	"6"	"4"	"3889"	"410.8"	"7.09"	"8.36"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCU6"	"ENOG503GCU6"	"0.000"	"8.722"	"5"	"4"	"5"	"4"	"3148"	"339.9"	"8.35"	"8.95"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9K1"	"ENOG503G9K1"	"0.000"	"8.679"	"7"	"4"	"4"	"4"	"3030"	"331.8"	"6.74"	"8.77"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9NR"	"ENOG503G9NR"	"0.000"	"8.652"	"17"	"2"	"5"	"1"	"327"	"36.9"	"7.74"	"8.35"	"2"	"0"	"164.5"	"35.5"	"High"	"Peak Found"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GC6W"	"ENOG503GC6W"	"0.000"	"8.515"	"1"	"2"	"2"	"2"	"2852"	"304.7"	"4.67"	"4.97"	"2"	"0"	"157.1"	"42.9"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GI8D"	"ENOG503GI8D"	"0.000"	"8.494"	"5"	"2"	"5"	"2"	"1045"	"116.5"	"9.04"	"14.45"	"2"	"0"	"142.7"	"57.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G949"	"ENOG503G949"	"0.000"	"8.466"	"5"	"4"	"4"	"4"	"3878"	"420.7"	"6.99"	"10.43"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GS2B"	"ENOG503GS2B"	"0.000"	"8.414"	"27"	"4"	"6"	"4"	"441"	"44.5"	"8.90"	"12.93"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCIE"	"ENOG503GCIE"	"0.000"	"8.312"	"13"	"3"	"3"	"3"	"1149"	"122.6"	"7.24"	"7.46"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GFXG"	"ENOG503GFXG"	"0.000"	"8.305"	"11"	"3"	"3"	"3"	"1504"	"161.0"	"6.57"	"7.52"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI6K"	"ENOG503GI6K"	"0.000"	"8.298"	"22"	"4"	"4"	"4"	"1201"	"113.7"	"6.80"	"7.06"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8Y6"	"ENOG503G8Y6"	"0.000"	"8.224"	"10"	"3"	"4"	"3"	"1431"	"157.1"	"8.02"	"9.16"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6MNI6 A0A3B6MNI6_WHEAT"	"0.000"	"8.199"	"45"	"2"	"5"	"2"	"71"	"7.4"	"4.56"	"12.60"	"2"	"0"	"49.3"	"150.7"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GA3J"	"ENOG503GA3J"	"0.000"	"8.185"	"11"	"5"	"5"	"5"	"1659"	"183.8"	"7.84"	"10.80"	"5"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GT1K"	"ENOG503GT1K"	"0.000"	"8.104"	"3"	"3"	"3"	"3"	"2766"	"300.3"	"6.39"	"7.25"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAQY"	"ENOG503GAQY"	"0.000"	"7.993"	"5"	"3"	"5"	"3"	"885"	"94.9"	"5.86"	"10.74"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEU9"	"ENOG503GEU9"	"0.000"	"7.955"	"3"	"2"	"4"	"2"	"3266"	"364.1"	"5.68"	"8.55"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAS7"	"ENOG503GAS7"	"0.000"	"7.951"	"8"	"3"	"4"	"3"	"1630"	"173.0"	"5.17"	"9.26"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GHY6"	"ENOG503GHY6"	"0.000"	"7.939"	"5"	"3"	"3"	"3"	"564"	"65.6"	"7.34"	"8.11"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G8KN"	"ENOG503G8KN"	"0.000"	"7.926"	"5"	"3"	"5"	"3"	"894"	"97.2"	"4.78"	"11.97"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GZIX"	"ENOG503GZIX"	"0.000"	"7.894"	"3"	"3"	"6"	"2"	"986"	"106.4"	"7.80"	"2.15"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7DD"	"ENOG503G7DD"	"0.000"	"7.875"	"8"	"3"	"3"	"3"	"2814"	"317.8"	"6.83"	"7.26"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDQ2"	"ENOG503GDQ2"	"0.000"	"7.866"	"9"	"2"	"3"	"2"	"1119"	"121.3"	"8.18"	"6.11"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDX4"	"ENOG503GDX4"	"0.000"	"7.657"	"8"	"1"	"3"	"1"	"673"	"76.0"	"8.95"	"6.26"	"1"	"0"	"41.4"	"158.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GGQQ"	"ENOG503GGQQ"	"0.000"	"7.629"	"9"	"4"	"5"	"4"	"1261"	"136.0"	"6.96"	"7.64"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIWV"	"ENOG503GIWV"	"0.000"	"7.598"	"8"	"3"	"4"	"3"	"936"	"101.5"	"7.12"	"11.01"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCI5"	"ENOG503GCI5"	"0.000"	"7.552"	"5"	"3"	"3"	"3"	"5842"	"657.8"	"8.09"	"7.95"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8RY"	"ENOG503G8RY"	"0.000"	"7.498"	"13"	"2"	"3"	"2"	"358"	"37.6"	"9.22"	"5.14"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GMTQ"	"ENOG503GMTQ"	"0.000"	"7.458"	"13"	"2"	"2"	"2"	"454"	"49.4"	"8.32"	"6.13"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6KGN8 A0A3B6KGN8_WHEAT"	"0.000"	"7.393"	"46"	"2"	"4"	"2"	"72"	"7.3"	"4.65"	"10.75"	"2"	"0"	"54.0"	"146.0"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GAGR"	"ENOG503GAGR"	"0.000"	"7.283"	"9"	"3"	"3"	"3"	"1158"	"129.6"	"7.23"	"3.86"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDYW"	"ENOG503GDYW"	"0.000"	"7.279"	"7"	"2"	"2"	"2"	"1005"	"113.6"	"5.35"	"5.15"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GIYP"	"ENOG503GIYP"	"0.000"	"7.267"	"20"	"3"	"3"	"3"	"261"	"30.0"	"5.52"	"7.07"	"3"	"0"	"72.1"	"127.9"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFQW"	"ENOG503GFQW"	"0.000"	"7.257"	"9"	"3"	"5"	"3"	"1245"	"132.0"	"6.47"	"10.80"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7RP"	"ENOG503G7RP"	"0.000"	"7.229"	"6"	"3"	"3"	"3"	"3643"	"403.0"	"7.58"	"4.86"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB5M"	"ENOG503GB5M"	"0.000"	"7.166"	"2"	"3"	"3"	"3"	"3669"	"418.0"	"6.70"	"8.04"	"3"	"0"	"100.7"	"99.3"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G96Z"	"ENOG503G96Z"	"0.000"	"7.132"	"8"	"2"	"3"	"2"	"753"	"82.2"	"6.70"	"4.96"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA45"	"ENOG503GA45"	"0.000"	"7.131"	"3"	"2"	"3"	"2"	"1973"	"205.4"	"6.68"	"7.21"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE1C"	"ENOG503GE1C"	"0.000"	"7.082"	"6"	"3"	"5"	"3"	"1060"	"114.6"	"5.47"	"11.02"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDX8"	"ENOG503GDX8"	"0.000"	"7.036"	"9"	"4"	"4"	"4"	"2356"	"262.1"	"6.64"	"5.75"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFA2"	"ENOG503GFA2"	"0.000"	"7.019"	"4"	"2"	"4"	"2"	"4287"	"466.6"	"6.54"	"10.95"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G902"	"ENOG503G902"	"0.000"	"6.984"	"14"	"2"	"2"	"2"	"749"	"77.0"	"8.56"	"5.85"	"2"	"0"	"142.8"	"57.2"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GU5R"	"ENOG503GU5R"	"0.000"	"6.952"	"12"	"1"	"5"	"1"	"251"	"25.5"	"6.06"	"14.77"	"1"	"0"	"47.3"	"152.7"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GSI2"	"ENOG503GSI2"	"0.000"	"6.934"	"4"	"1"	"1"	"1"	"561"	"57.0"	"5.39"	"3.84"	"1"	"0"	"36.6"	"163.4"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG52"	"ENOG503GG52"	"0.000"	"6.884"	"7"	"4"	"5"	"4"	"2016"	"217.6"	"7.30"	"5.64"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G956"	"ENOG503G956"	"0.000"	"6.882"	"6"	"4"	"7"	"4"	"2708"	"288.1"	"7.93"	"10.29"	"4"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GACG"	"ENOG503GACG"	"0.000"	"6.859"	"6"	"2"	"2"	"2"	"651"	"72.1"	"7.20"	"5.07"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7MV"	"ENOG503G7MV"	"0.000"	"6.855"	"6"	"2"	"3"	"2"	"1533"	"163.7"	"6.77"	"6.36"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJKV"	"ENOG503GJKV"	"0.000"	"6.811"	"25"	"2"	"2"	"2"	"102"	"10.7"	"6.74"	"5.34"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GA47"	"ENOG503GA47"	"0.000"	"6.699"	"11"	"3"	"3"	"2"	"1632"	"178.8"	"5.27"	"5.24"	"3"	"1"	"200.0"	""	"High"	"Not Found"	"1"	"Acetyl [N-Term; N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GF0X"	"ENOG503GF0X"	"0.000"	"6.688"	"5"	"3"	"3"	"3"	"2734"	"293.1"	"6.09"	"6.01"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GSPQ"	"ENOG503GSPQ"	"0.000"	"6.641"	"9"	"3"	"6"	"3"	"870"	"93.0"	"9.26"	"10.01"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB3J"	"ENOG503GB3J"	"0.000"	"6.626"	"4"	"2"	"2"	"2"	"2912"	"317.7"	"8.03"	"2.03"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8ZU"	"ENOG503G8ZU"	"0.000"	"6.609"	"3"	"3"	"4"	"3"	"2564"	"285.0"	"6.73"	"0.00"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK9Q"	"ENOG503GK9Q"	"0.000"	"6.606"	"14"	"2"	"4"	"2"	"480"	"50.5"	"3.99"	"9.44"	"2"	"0"	"17.5"	"182.5"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GEGH"	"ENOG503GEGH"	"0.000"	"6.531"	"5"	"3"	"4"	"3"	"2165"	"244.6"	"4.55"	"8.93"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7A0"	"ENOG503G7A0"	"0.000"	"6.520"	"11"	"2"	"2"	"2"	"693"	"75.9"	"8.92"	"5.50"	"2"	"0"	"166.5"	"33.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G91F"	"ENOG503G91F"	"0.000"	"6.418"	"7"	"3"	"4"	"3"	"1344"	"147.0"	"5.64"	"10.05"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8RV"	"ENOG503G8RV"	"0.000"	"6.411"	"5"	"2"	"2"	"2"	"1847"	"204.7"	"5.20"	"6.32"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA9X"	"ENOG503GA9X"	"0.000"	"6.402"	"5"	"2"	"3"	"2"	"4309"	"467.0"	"6.05"	"7.24"	"2"	"0"	"148.4"	"51.6"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G7HJ"	"ENOG503G7HJ"	"0.000"	"6.384"	"2"	"3"	"4"	"3"	"2903"	"310.9"	"5.36"	"7.79"	"3"	"0"	"142.5"	"57.5"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9T8"	"ENOG503G9T8"	"0.000"	"6.339"	"6"	"2"	"2"	"2"	"1385"	"152.2"	"7.94"	"5.21"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9QX"	"ENOG503G9QX"	"0.000"	"6.339"	"14"	"2"	"3"	"2"	"643"	"68.9"	"5.29"	"5.61"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GK1S"	"ENOG503GK1S"	"0.000"	"6.325"	"1"	"1"	"2"	"1"	"1452"	"152.6"	"6.33"	"4.41"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDIQ"	"ENOG503GDIQ"	"0.000"	"6.295"	"5"	"2"	"5"	"2"	"1258"	"137.0"	"7.01"	"6.07"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAXG"	"ENOG503GAXG"	"0.000"	"6.287"	"4"	"3"	"5"	"3"	"1992"	"216.4"	"7.43"	"9.82"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GG7G"	"ENOG503GG7G"	"0.000"	"6.258"	"6"	"1"	"2"	"1"	"503"	"54.2"	"7.68"	"4.80"	"1"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9PZ"	"ENOG503G9PZ"	"0.000"	"6.227"	"8"	"2"	"3"	"2"	"822"	"90.5"	"5.43"	"7.79"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7US"	"ENOG503G7US"	"0.000"	"6.181"	"6"	"2"	"2"	"2"	"1041"	"112.8"	"4.91"	"4.48"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8JY"	"ENOG503G8JY"	"0.000"	"6.175"	"7"	"3"	"4"	"3"	"3265"	"356.2"	"6.52"	"6.11"	"3"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBIR"	"ENOG503GBIR"	"0.000"	"6.174"	"3"	"2"	"4"	"2"	"1921"	"211.4"	"8.18"	"10.12"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GH4Y"	"ENOG503GH4Y"	"0.000"	"6.142"	"6"	"2"	"2"	"2"	"1065"	"117.2"	"7.49"	"3.82"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GABT"	"ENOG503GABT"	"0.000"	"6.075"	"8"	"2"	"2"	"2"	"804"	"88.7"	"8.59"	"5.04"	"2"	"0"	"108.4"	"91.6"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9MH"	"ENOG503G9MH"	"0.000"	"6.066"	"2"	"2"	"3"	"2"	"6590"	"738.6"	"6.93"	"7.88"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GF3C"	"ENOG503GF3C"	"0.000"	"6.058"	"4"	"2"	"3"	"2"	"3231"	"351.0"	"8.27"	"4.92"	"2"	"0"	"200.0"	""	"High"	"Not Found"	"1"	""
